instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
3221.0,2011-05-19,2.0,0.0,5.0,2.0,0.0,4.0,,1.0,,0.4848,,,3.0,12.0,15.0
3222.0,2011-05-19,2.0,0.0,5.0,3.0,0.0,4.0,1.0,1.0,,0.4697,1.0,0.0,1.0,3.0,4.0
3223.0,2011-05-19,2.0,0.0,5.0,4.0,0.0,4.0,1.0,1.0,0.48,,0.94,0.0,2.0,3.0,5.0
3224.0,2011-05-19,2.0,0.0,5.0,,0.0,4.0,1.0,1.0,0.48,0.4697,,0.0,2.0,24.0,26.0
3225.0,2011-05-19,2.0,0.0,5.0,6.0,,4.0,1.0,,0.5,0.4848,0.94,0.0,17.0,86.0,103.0
3226.0,2011-05-19,2.0,0.0,5.0,,0.0,4.0,1.0,2.0,0.5,0.4848,1.0,0.0,18.0,239.0,257.0
3227.0,2011-05-19,2.0,0.0,5.0,8.0,0.0,,1.0,2.0,0.52,0.5,,0.0,34.0,453.0,
3228.0,2011-05-19,2.0,0.0,5.0,9.0,0.0,4.0,1.0,2.0,0.54,,0.88,0.0896,40.0,176.0,216.0
3229.0,2011-05-19,2.0,0.0,5.0,,0.0,4.0,1.0,,,0.5152,0.83,0.0,35.0,,130.0
3230.0,2011-05-19,,0.0,5.0,,0.0,4.0,1.0,3.0,0.54,0.5152,0.88,0.1642,53.0,111.0,164.0
,2011-05-19,,0.0,5.0,12.0,0.0,4.0,1.0,2.0,,0.5455,0.78,,38.0,130.0,168.0
3232.0,2011-05-19,2.0,0.0,5.0,13.0,0.0,4.0,,3.0,0.58,0.5455,0.64,0.2537,44.0,139.0,183.0
3233.0,2011-05-19,2.0,0.0,5.0,,0.0,4.0,1.0,,0.54,0.5152,0.73,0.19399999999999998,43.0,137.0,180.0
3234.0,2011-05-19,2.0,0.0,5.0,15.0,0.0,4.0,1.0,1.0,,0.5303,0.78,0.1642,,125.0,188.0
3235.0,2011-05-19,2.0,,5.0,,0.0,4.0,1.0,1.0,0.58,0.5455,0.64,0.19399999999999998,55.0,247.0,302.0
3236.0,2011-05-19,2.0,0.0,5.0,17.0,,4.0,1.0,1.0,0.56,0.5303,0.78,0.1642,60.0,487.0,547.0
3237.0,2011-05-19,2.0,0.0,5.0,18.0,,4.0,1.0,1.0,0.6,0.6212,0.55,0.1642,,454.0,513.0
3238.0,2011-05-19,2.0,0.0,5.0,19.0,,4.0,1.0,1.0,,0.5455,0.6,0.1343,65.0,345.0,410.0
3239.0,2011-05-19,2.0,0.0,5.0,20.0,0.0,4.0,1.0,,0.54,0.5152,0.77,0.2836,46.0,236.0,282.0
3240.0,2011-05-19,2.0,,5.0,21.0,0.0,4.0,1.0,1.0,0.54,0.5152,0.77,0.2836,29.0,180.0,209.0
3241.0,2011-05-19,2.0,0.0,5.0,22.0,0.0,4.0,1.0,3.0,0.5,0.4848,0.82,0.2985,11.0,68.0,79.0
,2011-05-19,2.0,0.0,5.0,23.0,,4.0,1.0,1.0,0.48,0.4697,0.94,0.0,9.0,63.0,72.0
3243.0,2011-05-20,2.0,0.0,5.0,0.0,0.0,5.0,1.0,1.0,0.46,0.4545,0.94,0.0896,,33.0,48.0
3244.0,2011-05-20,2.0,0.0,,1.0,0.0,5.0,1.0,1.0,0.46,,1.0,,8.0,17.0,25.0
3245.0,2011-05-20,2.0,0.0,5.0,2.0,0.0,5.0,1.0,1.0,0.44,0.4394,1.0,0.0896,4.0,4.0,8.0
3246.0,2011-05-20,2.0,0.0,5.0,3.0,0.0,5.0,1.0,1.0,0.44,0.4394,1.0,0.0,,4.0,5.0
3247.0,2011-05-20,2.0,,5.0,4.0,0.0,5.0,,1.0,0.44,0.4394,0.94,0.0896,1.0,4.0,5.0
3248.0,2011-05-20,2.0,0.0,5.0,5.0,0.0,,1.0,1.0,0.44,0.4394,0.94,0.1045,0.0,,28.0
3249.0,2011-05-20,2.0,0.0,,,0.0,5.0,1.0,1.0,0.46,0.4545,0.88,,15.0,102.0,117.0
3250.0,2011-05-20,2.0,0.0,5.0,7.0,0.0,5.0,1.0,1.0,,0.4848,0.77,0.1642,30.0,289.0,
3251.0,,2.0,0.0,5.0,8.0,0.0,5.0,1.0,1.0,0.54,0.5152,0.68,0.0,41.0,476.0,517.0
3252.0,2011-05-20,2.0,0.0,5.0,9.0,0.0,,1.0,1.0,0.54,0.5152,0.68,0.2239,35.0,199.0,
3253.0,2011-05-20,2.0,0.0,5.0,10.0,0.0,5.0,1.0,1.0,0.56,0.5303,0.64,0.19399999999999998,44.0,104.0,148.0
3254.0,2011-05-20,2.0,0.0,5.0,,0.0,5.0,1.0,2.0,0.58,0.5455,0.6,0.19399999999999998,63.0,133.0,196.0
3255.0,2011-05-20,2.0,0.0,5.0,12.0,0.0,5.0,1.0,2.0,0.6,0.6212,0.56,0.2537,69.0,186.0,255.0
3256.0,2011-05-20,2.0,0.0,5.0,13.0,0.0,5.0,1.0,3.0,0.6,0.6212,0.56,0.2836,60.0,172.0,
3257.0,2011-05-20,2.0,0.0,5.0,14.0,0.0,5.0,1.0,1.0,0.62,0.6212,,0.2239,66.0,,197.0
3258.0,,2.0,0.0,5.0,,0.0,5.0,,2.0,0.6,0.6212,0.56,0.19399999999999998,74.0,168.0,242.0
3259.0,2011-05-20,2.0,0.0,5.0,16.0,0.0,5.0,1.0,2.0,0.6,0.6212,,0.1642,61.0,269.0,330.0
3260.0,,2.0,0.0,5.0,17.0,0.0,5.0,1.0,,0.62,0.6212,0.53,0.0,71.0,483.0,554.0
,2011-05-20,,,5.0,,0.0,5.0,1.0,1.0,,0.6212,0.56,0.1642,79.0,394.0,
3262.0,2011-05-20,2.0,0.0,5.0,19.0,0.0,5.0,1.0,1.0,,0.5455,0.64,,49.0,,302.0
,2011-05-20,2.0,0.0,5.0,20.0,0.0,5.0,1.0,1.0,0.58,,0.64,0.1045,40.0,,220.0
,2011-05-20,2.0,0.0,,21.0,0.0,5.0,1.0,1.0,0.56,0.5303,0.64,0.1045,40.0,155.0,195.0
3265.0,2011-05-20,,0.0,5.0,22.0,0.0,5.0,1.0,1.0,0.54,0.5152,0.73,0.0,28.0,124.0,152.0
3266.0,2011-05-20,,0.0,,23.0,0.0,5.0,1.0,1.0,0.52,0.5,0.72,0.1642,15.0,100.0,115.0
3267.0,2011-05-21,2.0,0.0,5.0,0.0,0.0,6.0,0.0,1.0,0.52,0.5,,0.1045,20.0,78.0,98.0
3268.0,,2.0,0.0,5.0,1.0,0.0,6.0,,1.0,0.52,0.5,0.72,0.0,8.0,64.0,72.0
3269.0,2011-05-21,2.0,,5.0,2.0,0.0,6.0,,,0.52,,0.72,0.1045,,35.0,40.0
3270.0,2011-05-21,,0.0,5.0,,0.0,6.0,0.0,,0.48,0.4697,0.82,0.1045,7.0,12.0,19.0
,2011-05-21,2.0,0.0,5.0,4.0,0.0,6.0,0.0,1.0,0.46,0.4545,0.88,0.1343,1.0,6.0,7.0
3272.0,2011-05-21,2.0,0.0,5.0,5.0,0.0,6.0,0.0,1.0,0.46,0.4545,0.88,0.1045,1.0,4.0,
3273.0,2011-05-21,2.0,,5.0,6.0,0.0,6.0,0.0,1.0,0.5,0.4848,0.82,0.1343,6.0,22.0,28.0
3274.0,,2.0,0.0,5.0,7.0,0.0,6.0,0.0,1.0,0.54,0.5152,0.73,0.1343,10.0,33.0,43.0
3275.0,2011-05-21,2.0,0.0,5.0,8.0,0.0,6.0,0.0,1.0,0.56,0.5303,0.68,0.2836,29.0,97.0,126.0
3276.0,2011-05-21,2.0,0.0,5.0,9.0,0.0,6.0,0.0,1.0,,0.6061,0.64,0.2239,60.0,165.0,225.0
3277.0,2011-05-21,2.0,0.0,5.0,10.0,0.0,6.0,0.0,1.0,0.62,0.6061,0.61,0.1045,,201.0,323.0
3278.0,2011-05-21,,0.0,,11.0,,6.0,0.0,1.0,0.64,0.6212,0.53,0.1343,173.0,245.0,
3279.0,2011-05-21,2.0,0.0,5.0,12.0,0.0,6.0,0.0,1.0,0.66,0.6212,0.5,0.0,222.0,271.0,493.0
3280.0,2011-05-21,2.0,0.0,5.0,13.0,0.0,6.0,,1.0,0.7,0.6364,0.45,0.0,191.0,271.0,462.0
3281.0,2011-05-21,2.0,0.0,5.0,,0.0,6.0,0.0,1.0,0.72,0.6515,0.42,0.0,187.0,269.0,456.0
3282.0,2011-05-21,2.0,0.0,5.0,15.0,0.0,6.0,0.0,1.0,0.72,,0.45,0.2537,232.0,274.0,506.0
3283.0,2011-05-21,2.0,0.0,5.0,,0.0,6.0,0.0,2.0,0.72,,0.39,0.2537,204.0,267.0,471.0
3284.0,2011-05-21,2.0,0.0,5.0,17.0,0.0,6.0,0.0,2.0,0.72,0.6515,0.42,0.1642,191.0,253.0,444.0
3285.0,2011-05-21,2.0,0.0,5.0,,0.0,6.0,0.0,2.0,0.7,0.6364,0.45,0.1642,191.0,253.0,444.0
3286.0,2011-05-21,2.0,0.0,5.0,19.0,0.0,6.0,0.0,1.0,0.68,0.6364,0.47,0.1642,117.0,184.0,301.0
3287.0,2011-05-21,2.0,0.0,5.0,20.0,0.0,,0.0,1.0,0.62,0.6061,0.61,0.0,84.0,164.0,248.0
3288.0,2011-05-21,2.0,,5.0,21.0,0.0,,0.0,1.0,0.62,0.6061,,0.1045,,,227.0
3289.0,2011-05-21,2.0,0.0,5.0,22.0,0.0,6.0,0.0,1.0,0.6,,0.69,0.1343,78.0,126.0,204.0
3290.0,2011-05-21,2.0,0.0,5.0,23.0,0.0,6.0,0.0,1.0,,,0.78,0.0896,42.0,103.0,
3291.0,2011-05-22,2.0,0.0,5.0,0.0,0.0,0.0,,1.0,0.54,0.5152,0.88,0.1642,,100.0,131.0
3292.0,2011-05-22,2.0,0.0,5.0,1.0,0.0,0.0,0.0,,0.52,0.5,0.94,0.1343,17.0,81.0,98.0
3293.0,,2.0,0.0,5.0,2.0,0.0,,0.0,,0.52,0.5,0.94,0.1045,18.0,50.0,68.0
3294.0,2011-05-22,2.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,0.5,0.4848,1.0,0.1045,10.0,23.0,
3295.0,2011-05-22,2.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,0.5,0.4848,1.0,0.0,3.0,9.0,
3296.0,2011-05-22,2.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,0.5,0.4848,1.0,0.1045,1.0,5.0,6.0
3297.0,2011-05-22,2.0,0.0,5.0,6.0,0.0,0.0,0.0,1.0,,0.5,0.94,0.1045,5.0,,18.0
3298.0,2011-05-22,2.0,,5.0,7.0,0.0,0.0,0.0,1.0,0.54,,0.88,0.1045,13.0,27.0,40.0
3299.0,2011-05-22,2.0,0.0,5.0,8.0,0.0,0.0,0.0,,0.6,,0.73,0.0896,29.0,65.0,94.0
3300.0,2011-05-22,2.0,0.0,5.0,,0.0,0.0,0.0,1.0,0.62,0.6061,0.69,0.1045,,130.0,189.0
3301.0,2011-05-22,2.0,0.0,,10.0,0.0,0.0,0.0,1.0,,0.6061,0.65,0.1343,135.0,170.0,305.0
3302.0,2011-05-22,2.0,0.0,5.0,11.0,0.0,0.0,0.0,1.0,0.7,0.6515,0.54,0.19399999999999998,164.0,209.0,373.0
3303.0,2011-05-22,2.0,0.0,5.0,12.0,0.0,0.0,0.0,2.0,0.72,0.6667,0.51,0.19399999999999998,146.0,255.0,401.0
,2011-05-22,2.0,0.0,5.0,,0.0,0.0,,2.0,0.66,0.6212,0.54,0.2239,180.0,275.0,455.0
3305.0,2011-05-22,2.0,0.0,5.0,14.0,0.0,0.0,0.0,,0.62,0.6061,0.69,0.19399999999999998,125.0,191.0,316.0
3306.0,2011-05-22,2.0,0.0,5.0,15.0,0.0,0.0,0.0,2.0,0.66,0.6212,,0.1642,110.0,221.0,331.0
3307.0,2011-05-22,2.0,0.0,5.0,16.0,0.0,0.0,0.0,1.0,0.68,0.6364,0.61,0.1343,72.0,201.0,273.0
3308.0,2011-05-22,2.0,0.0,,17.0,0.0,0.0,,1.0,0.7,0.6515,0.58,0.2537,93.0,213.0,306.0
3309.0,2011-05-22,,0.0,5.0,18.0,0.0,0.0,,1.0,0.66,0.6212,0.61,0.2239,120.0,238.0,358.0
3310.0,2011-05-22,2.0,0.0,5.0,19.0,,0.0,,,0.66,0.6212,0.61,0.19399999999999998,107.0,193.0,300.0
3311.0,2011-05-22,2.0,0.0,,,0.0,0.0,0.0,1.0,0.64,0.6061,0.65,0.1642,57.0,174.0,231.0
3312.0,2011-05-22,2.0,0.0,5.0,21.0,0.0,,0.0,1.0,0.62,0.5909,0.73,0.19399999999999998,27.0,109.0,136.0
3313.0,2011-05-22,2.0,0.0,5.0,22.0,0.0,0.0,0.0,,0.6,0.5606,0.83,0.1343,35.0,86.0,121.0
,2011-05-22,2.0,0.0,5.0,23.0,0.0,0.0,0.0,2.0,0.58,0.5455,0.83,0.1343,19.0,46.0,65.0
3315.0,2011-05-23,2.0,0.0,5.0,0.0,0.0,1.0,1.0,,0.56,0.5303,0.88,,23.0,18.0,41.0
3316.0,2011-05-23,2.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,0.56,0.5303,0.88,0.1045,4.0,5.0,9.0
3317.0,2011-05-23,2.0,0.0,5.0,2.0,0.0,1.0,1.0,3.0,0.56,0.5303,,0.1642,2.0,3.0,5.0
3318.0,2011-05-23,2.0,0.0,5.0,3.0,0.0,1.0,1.0,3.0,0.54,0.5152,0.94,0.1642,0.0,4.0,4.0
3319.0,2011-05-23,2.0,0.0,5.0,,0.0,1.0,1.0,2.0,0.54,0.5152,0.94,0.0,2.0,,4.0
3320.0,,2.0,0.0,5.0,5.0,0.0,1.0,1.0,2.0,0.54,0.5152,0.94,0.0,0.0,11.0,11.0
,2011-05-23,2.0,0.0,5.0,6.0,0.0,1.0,1.0,2.0,0.54,0.5152,1.0,0.0,4.0,92.0,
3322.0,2011-05-23,2.0,0.0,5.0,7.0,0.0,1.0,,2.0,0.56,,0.94,0.1045,13.0,223.0,
3323.0,2011-05-23,2.0,0.0,5.0,8.0,0.0,1.0,,1.0,0.6,0.5455,0.88,0.19399999999999998,50.0,,409.0
,2011-05-23,2.0,0.0,5.0,9.0,0.0,1.0,1.0,1.0,0.6,0.5455,0.88,0.2239,36.0,131.0,167.0
3325.0,2011-05-23,2.0,0.0,5.0,10.0,0.0,1.0,1.0,1.0,0.66,0.6212,0.74,0.2985,49.0,72.0,121.0
3326.0,2011-05-23,2.0,0.0,5.0,11.0,0.0,,1.0,1.0,0.68,0.6364,0.69,0.3881,73.0,107.0,180.0
3327.0,2011-05-23,2.0,0.0,5.0,,0.0,1.0,1.0,1.0,,0.6364,0.69,0.3881,65.0,139.0,204.0
3328.0,2011-05-23,,0.0,5.0,13.0,0.0,1.0,1.0,2.0,0.74,0.6818,0.58,0.4179,49.0,155.0,204.0
3329.0,2011-05-23,,0.0,5.0,14.0,0.0,1.0,1.0,2.0,0.72,0.6818,0.62,0.5224,57.0,130.0,187.0
3330.0,2011-05-23,2.0,0.0,5.0,15.0,0.0,1.0,,2.0,0.72,0.6818,0.62,0.4478,57.0,119.0,176.0
3331.0,2011-05-23,2.0,,5.0,16.0,0.0,1.0,1.0,,0.72,0.6818,0.62,0.2985,56.0,223.0,279.0
3332.0,2011-05-23,2.0,0.0,,,0.0,1.0,1.0,3.0,0.72,0.6818,0.7,0.3881,,373.0,429.0
3333.0,2011-05-23,2.0,0.0,5.0,18.0,0.0,1.0,1.0,1.0,0.7,0.6667,0.74,0.2836,68.0,385.0,453.0
3334.0,2011-05-23,2.0,0.0,,19.0,0.0,1.0,1.0,1.0,0.7,0.6667,0.74,0.2239,56.0,302.0,358.0
3335.0,2011-05-23,2.0,0.0,5.0,20.0,0.0,1.0,1.0,1.0,,0.5758,0.83,0.2239,,271.0,310.0
3336.0,2011-05-23,2.0,0.0,5.0,21.0,0.0,1.0,1.0,1.0,0.64,0.5758,0.89,0.2239,33.0,155.0,188.0
3337.0,2011-05-23,2.0,0.0,5.0,22.0,0.0,1.0,,1.0,0.62,0.5455,0.94,0.2239,25.0,106.0,131.0
3338.0,2011-05-23,2.0,0.0,5.0,23.0,0.0,1.0,1.0,2.0,0.62,0.5606,0.88,0.19399999999999998,19.0,53.0,72.0
3339.0,2011-05-24,2.0,0.0,5.0,0.0,0.0,2.0,,2.0,0.6,,0.94,,12.0,23.0,35.0
3340.0,,2.0,0.0,5.0,1.0,0.0,2.0,1.0,2.0,0.6,0.5152,,0.1642,6.0,9.0,15.0
3341.0,2011-05-24,2.0,0.0,5.0,2.0,0.0,2.0,1.0,2.0,0.6,0.5152,0.94,0.19399999999999998,2.0,8.0,10.0
3342.0,2011-05-24,2.0,0.0,5.0,3.0,0.0,2.0,1.0,2.0,0.58,0.5455,0.94,0.1045,,2.0,2.0
3343.0,2011-05-24,2.0,,5.0,4.0,0.0,2.0,1.0,1.0,,0.5455,0.88,0.1045,1.0,3.0,4.0
3344.0,,2.0,0.0,5.0,5.0,,2.0,1.0,2.0,0.58,0.5455,0.94,0.2537,2.0,22.0,24.0
3345.0,2011-05-24,2.0,0.0,5.0,6.0,0.0,2.0,1.0,2.0,,0.5455,0.94,0.19399999999999998,10.0,,112.0
3346.0,2011-05-24,2.0,0.0,5.0,7.0,0.0,2.0,1.0,3.0,0.64,,0.78,0.19399999999999998,26.0,288.0,314.0
,2011-05-24,2.0,0.0,,8.0,,2.0,,,0.62,0.5758,0.83,0.2239,31.0,403.0,434.0
3348.0,2011-05-24,2.0,0.0,5.0,9.0,0.0,2.0,1.0,2.0,0.64,0.6061,0.73,0.19399999999999998,27.0,,138.0
3349.0,2011-05-24,2.0,0.0,,10.0,0.0,2.0,1.0,,0.7,0.6515,0.61,0.3284,,90.0,
3350.0,2011-05-24,2.0,0.0,5.0,11.0,0.0,2.0,1.0,1.0,0.74,0.6667,0.51,0.2239,,142.0,175.0
3351.0,2011-05-24,2.0,0.0,5.0,12.0,0.0,2.0,1.0,,0.76,0.6818,0.45,0.3881,,129.0,170.0
3352.0,2011-05-24,2.0,0.0,5.0,13.0,0.0,2.0,1.0,,0.78,0.6970000000000001,0.46,0.2537,38.0,152.0,190.0
3353.0,2011-05-24,2.0,0.0,,14.0,0.0,2.0,1.0,1.0,0.78,,0.46,0.2836,27.0,,153.0
3354.0,2011-05-24,2.0,0.0,5.0,15.0,0.0,2.0,,3.0,0.74,,0.55,0.4179,59.0,129.0,188.0
3355.0,2011-05-24,2.0,0.0,5.0,16.0,0.0,2.0,1.0,1.0,0.66,0.6212,0.69,0.19399999999999998,,225.0,277.0
3356.0,2011-05-24,2.0,,5.0,17.0,0.0,2.0,1.0,1.0,0.7,0.6515,0.61,0.1045,56.0,,548.0
3357.0,2011-05-24,2.0,0.0,,18.0,0.0,2.0,1.0,1.0,0.7,,0.7,0.19399999999999998,74.0,490.0,564.0
3358.0,2011-05-24,2.0,0.0,5.0,,,2.0,1.0,1.0,0.66,0.6212,0.74,0.19399999999999998,45.0,310.0,
3359.0,2011-05-24,2.0,0.0,5.0,20.0,0.0,2.0,,1.0,,0.6212,0.74,0.0896,,241.0,280.0
,2011-05-24,2.0,0.0,,21.0,,2.0,1.0,1.0,0.64,0.5909,,0.0896,21.0,168.0,189.0
3361.0,2011-05-24,2.0,0.0,5.0,22.0,0.0,2.0,1.0,3.0,0.62,0.5606,0.88,0.2239,26.0,115.0,141.0
3362.0,2011-05-24,2.0,0.0,5.0,23.0,0.0,,1.0,3.0,0.66,0.6212,,0.1642,13.0,53.0,66.0
3363.0,2011-05-25,2.0,0.0,5.0,0.0,0.0,3.0,1.0,,0.6,0.5606,0.83,0.2239,3.0,32.0,35.0
3364.0,2011-05-25,2.0,0.0,5.0,1.0,,3.0,,3.0,0.58,0.5455,,,6.0,2.0,8.0
3365.0,2011-05-25,2.0,0.0,5.0,2.0,0.0,,1.0,2.0,0.56,0.5303,0.94,0.0,0.0,8.0,8.0
3366.0,2011-05-25,2.0,0.0,5.0,3.0,0.0,3.0,1.0,,0.54,0.5152,1.0,0.1343,,,9.0
3367.0,2011-05-25,2.0,0.0,5.0,4.0,0.0,3.0,1.0,1.0,0.54,0.5152,1.0,,0.0,3.0,3.0
,2011-05-25,2.0,0.0,5.0,5.0,0.0,3.0,1.0,1.0,0.56,0.5303,0.88,0.0896,2.0,23.0,25.0
3369.0,2011-05-25,2.0,0.0,5.0,6.0,0.0,3.0,1.0,1.0,0.56,0.5303,0.94,0.0896,4.0,113.0,
3370.0,2011-05-25,2.0,0.0,5.0,7.0,0.0,3.0,1.0,1.0,0.62,0.5909,0.73,0.1343,29.0,284.0,313.0
3371.0,2011-05-25,2.0,0.0,5.0,8.0,0.0,3.0,,1.0,0.64,0.6061,0.69,0.2239,36.0,495.0,
3372.0,2011-05-25,2.0,0.0,5.0,9.0,0.0,3.0,1.0,1.0,0.68,0.6364,0.65,0.0896,27.0,207.0,234.0
3373.0,2011-05-25,,0.0,5.0,10.0,0.0,3.0,1.0,1.0,0.7,0.6515,0.61,,30.0,105.0,135.0
,2011-05-25,2.0,,5.0,11.0,0.0,3.0,1.0,1.0,0.74,,0.51,0.0896,36.0,104.0,140.0
3375.0,2011-05-25,,0.0,5.0,12.0,0.0,3.0,1.0,,0.74,0.6818,0.55,0.1343,32.0,178.0,210.0
3376.0,2011-05-25,,,5.0,13.0,0.0,3.0,1.0,1.0,0.74,0.6818,0.55,0.1343,39.0,163.0,202.0
3377.0,2011-05-25,2.0,0.0,5.0,14.0,0.0,3.0,1.0,1.0,,0.6818,0.55,0.1642,47.0,121.0,168.0
3378.0,,2.0,0.0,,15.0,0.0,,1.0,1.0,0.76,0.6970000000000001,,0.2537,37.0,145.0,182.0
3379.0,2011-05-25,2.0,0.0,5.0,,0.0,3.0,1.0,,0.74,0.6667,0.51,0.2836,61.0,238.0,299.0
3380.0,2011-05-25,2.0,0.0,5.0,17.0,0.0,3.0,1.0,1.0,0.74,0.6667,0.51,0.2239,77.0,524.0,601.0
3381.0,,2.0,,5.0,,0.0,3.0,,1.0,0.72,0.6667,0.58,0.2239,66.0,451.0,517.0
3382.0,2011-05-25,2.0,0.0,5.0,19.0,0.0,3.0,1.0,1.0,,0.6515,0.61,0.1343,73.0,332.0,405.0
3383.0,2011-05-25,2.0,0.0,5.0,20.0,0.0,3.0,1.0,1.0,,0.6515,0.61,0.1642,,284.0,340.0
3384.0,2011-05-25,2.0,0.0,5.0,21.0,0.0,3.0,1.0,1.0,0.66,0.6212,,0.1343,33.0,203.0,236.0
3385.0,2011-05-25,2.0,0.0,,22.0,0.0,3.0,1.0,1.0,0.66,0.6212,0.69,0.2537,34.0,140.0,174.0
3386.0,2011-05-25,2.0,0.0,5.0,23.0,0.0,3.0,1.0,1.0,0.64,0.6061,,0.1343,12.0,74.0,86.0
3387.0,2011-05-26,2.0,0.0,,0.0,0.0,4.0,1.0,1.0,0.64,0.6061,0.73,0.1343,,34.0,
3388.0,2011-05-26,2.0,0.0,5.0,1.0,0.0,4.0,1.0,1.0,0.64,0.6061,0.73,0.1343,3.0,13.0,16.0
3389.0,2011-05-26,2.0,,5.0,2.0,0.0,,1.0,1.0,0.62,0.5758,0.83,0.1045,,7.0,14.0
3390.0,2011-05-26,2.0,0.0,5.0,3.0,0.0,4.0,1.0,1.0,0.6,0.5455,0.88,0.0896,,4.0,4.0
3391.0,,2.0,0.0,5.0,4.0,0.0,4.0,1.0,1.0,0.6,,0.88,0.0,0.0,2.0,2.0
3392.0,2011-05-26,2.0,,5.0,5.0,,4.0,1.0,2.0,0.6,0.5455,0.88,0.0896,2.0,25.0,27.0
3393.0,2011-05-26,2.0,0.0,5.0,6.0,0.0,4.0,1.0,2.0,0.6,0.5,1.0,0.0896,4.0,94.0,98.0
3394.0,2011-05-26,2.0,0.0,5.0,7.0,0.0,4.0,1.0,2.0,0.62,0.5455,0.94,,16.0,270.0,286.0
3395.0,2011-05-26,2.0,,5.0,8.0,0.0,4.0,1.0,2.0,0.66,0.6061,0.83,0.1642,31.0,458.0,489.0
3396.0,,2.0,,5.0,9.0,0.0,4.0,,1.0,0.72,0.6818,,0.1642,22.0,194.0,216.0
3397.0,2011-05-26,2.0,0.0,5.0,10.0,,,1.0,1.0,0.7,0.6667,0.74,0.2836,49.0,94.0,143.0
3398.0,2011-05-26,2.0,0.0,5.0,11.0,0.0,4.0,,1.0,0.74,0.6970000000000001,,0.2239,36.0,124.0,160.0
,2011-05-26,2.0,0.0,5.0,12.0,0.0,4.0,1.0,1.0,0.78,0.7424,0.59,,53.0,141.0,194.0
3400.0,2011-05-26,2.0,0.0,5.0,13.0,0.0,4.0,1.0,1.0,,0.7727,0.52,0.2836,52.0,145.0,197.0
3401.0,2011-05-26,2.0,0.0,,14.0,0.0,4.0,1.0,1.0,0.82,0.7727,0.52,0.2836,44.0,145.0,189.0
3402.0,2011-05-26,2.0,0.0,5.0,15.0,0.0,4.0,1.0,2.0,0.82,0.7576,0.46,0.2836,40.0,101.0,141.0
3403.0,2011-05-26,2.0,0.0,5.0,16.0,0.0,4.0,1.0,,0.8,0.7424,0.49,0.3582,58.0,233.0,291.0
3404.0,,2.0,0.0,5.0,17.0,0.0,4.0,1.0,1.0,,0.7273,0.46,0.2836,49.0,445.0,494.0
3405.0,2011-05-26,2.0,0.0,5.0,18.0,0.0,4.0,,1.0,0.8,0.7273,0.46,0.3284,74.0,404.0,478.0
3406.0,,2.0,0.0,5.0,19.0,0.0,4.0,1.0,1.0,0.78,0.6970000000000001,0.46,0.3284,67.0,311.0,378.0
3407.0,2011-05-26,2.0,0.0,5.0,20.0,0.0,4.0,1.0,1.0,0.72,0.6667,0.58,0.1642,55.0,267.0,322.0
3408.0,,2.0,0.0,5.0,21.0,0.0,4.0,1.0,1.0,0.72,0.6818,0.62,0.0896,45.0,,223.0
3409.0,2011-05-26,,0.0,5.0,22.0,0.0,4.0,1.0,1.0,0.7,0.6515,0.65,0.1343,23.0,157.0,180.0
3410.0,2011-05-26,2.0,0.0,5.0,,0.0,4.0,1.0,1.0,0.7,0.6515,0.65,0.19399999999999998,17.0,73.0,90.0
3411.0,2011-05-27,2.0,,5.0,0.0,0.0,5.0,1.0,1.0,0.68,0.6364,0.69,0.2537,14.0,55.0,69.0
3412.0,,2.0,0.0,5.0,,0.0,5.0,1.0,,0.7,0.6515,0.58,0.2985,14.0,36.0,50.0
3413.0,2011-05-27,2.0,0.0,5.0,2.0,0.0,5.0,1.0,1.0,0.68,0.6364,0.61,0.2239,6.0,,18.0
3414.0,2011-05-27,2.0,,5.0,3.0,0.0,5.0,1.0,1.0,0.66,0.6212,0.65,,1.0,11.0,12.0
3415.0,2011-05-27,2.0,,5.0,4.0,,5.0,1.0,1.0,0.64,0.6061,0.69,,2.0,5.0,
3416.0,2011-05-27,2.0,0.0,5.0,5.0,0.0,5.0,,1.0,0.64,0.6061,0.65,,,29.0,31.0
3417.0,2011-05-27,2.0,0.0,5.0,6.0,0.0,5.0,1.0,1.0,0.64,0.6061,0.69,0.0896,8.0,73.0,81.0
3418.0,2011-05-27,2.0,0.0,5.0,7.0,0.0,5.0,1.0,1.0,0.64,0.6061,0.73,0.1642,20.0,229.0,249.0
3419.0,2011-05-27,2.0,0.0,5.0,8.0,,5.0,1.0,1.0,,0.6212,0.74,0.2836,25.0,393.0,418.0
3420.0,2011-05-27,2.0,0.0,5.0,9.0,0.0,5.0,1.0,1.0,0.7,0.6515,,0.2836,37.0,190.0,227.0
3421.0,2011-05-27,2.0,0.0,5.0,,0.0,5.0,1.0,1.0,0.72,,,0.3881,,111.0,153.0
3422.0,2011-05-27,2.0,0.0,5.0,11.0,0.0,5.0,,2.0,0.74,0.6818,0.55,,40.0,126.0,166.0
